recipe_id,rating,name,n_steps,ingredients,steps,n_ingredients
250163,5,south african smoothie,2,"['amarula cream liqueur', 'banana', 'chocolate ice cream']","['blend all ingredients in a blender on high power until smooth', 'pour into a collins glass , garnish with chocolate shavings and a cherry , and serve']",3
14688,5,family punch,4,"['cherry kool-aid', 'strawberry kool-aid', 'frozen orange juice', 'frozen lemonade', 'water', 'sugar', 'ice', 'vodka', 'white rum', 'ginger ale', 'champagne']","['mix kool-aid , juice , lemonade , sugar , and water', 'add booze and ice cubes and let cool', 'add champange and ginger ale before serving', 'adjust punch to party mood with more vodka']",11
99123,5,hot cider,6,"['apple juice', 'cranberry juice', 'brown sugar', 'butter', 'cinnamon sticks', 'nutmeg', 'pure vanilla extract', 'rum']","['combine all ingredients in pot on the stove , and simmer on med-low heat until scent fills your house !', 'the cinnamon sticks can be placed in the cups as drink stirrers if you want', 'it takes about 20 minutes of simmering for the cinnamon flavor to start coming out of the sticks , and they can be used over several tmes--just rinse and leave to dry in a warm spot', ""don't go too nuts with the nutmeg--it gets stronger during cooking and can become overpowering"", 'a quick grating over the pot is perfect', 'i imagine you could add rum or something similar to this for an adult party']",8
249773,4,bloody mary bowl,4,"['vegetable juice cocktail', 'vodka', 'prepared horseradish', 'fresh lime juice', 'worcestershire sauce', 'lime slice', 'celery rib']","['stir together first 5 ingredients in a large bowl', 'chill at least 1 hour', 'serve over ice and garnish as desired', 'i usually double this recipe for 12 ladies']",7
74103,5,ray gun,6,"['cracked ice', 'green chartreuse liqueur', 'blue curacao', 'champagne']","['fill a cocktail shaker with ice and add the chartreuse and blue curacao', 'shake vigorously', 'strain into a champagne flute or large martini glass', 'fill glass sto the top with champagne or sparkling wine', 'do not stir', 'serve immediately']",4
329694,4,grenadine,9,"['pomegranate seeds', 'granulated sugar', 'water']","['combine all ingredients in the bowl of a food processor and process briefly to break up the seeds', ""transfer to a 1-quart mason jar and set the jar aside for 3 days in a cool , dark place , but don't refrigerate"", 'strain the contents through a fine sieve into a 4-cup glass measuring cup', 'allow the liquid to drip through', 'this could take up to 30 minutes', 'transfer the strained liquid to a medium-size nonreactive saucepan', 'bring just to a boil over low heat , about 10 minutes', 'remove from the heat and cool to room temperature before using', 'store the grenadine in the refrigerator , where it should keep for up to 6 months']",3
390984,5,german chocolate martini,3,"['liqueur', 'parrot bay coconut rum', 'vodka', 'chocolate']","['combine godiva original liqueur , captain morgan parrot bay coconut rum , and smirnoff black cherry vodka', 'shake with ice and strain into martini glass', 'garnish with chocolate shavings']",4
299554,5,desert rose freeze,2,"['tequila rose', 'irish cream', 'grenadine', 'ice']","['blend until smooth', 'top with fresh strawberry']",4
202922,5,pomegranate   apple cocktails,10,"['pomegranate juice', 'apple cider', 'sugar', 'allspice berry', 'cinnamon sticks', 'whole black peppercorn', 'orange', 'kumquats', 'apple brandy']","['combine all ingredients except half of te kumquats and the brandy in a medium sauce pan over medium-high heat', 'bring to a boil', 'reduce heat to low and simmer for 20 minutes', 'remove from heat and add the brandy if you choose', 'mixture can be cooled and refrigerated at this point', 'for hot pomegranate-apple cider , reheat the spiced pomegranate mixture and divide among four mugs', 'add remaining kumquat slices to each of the mugs', 'serve hot', 'for pomegranate-champagne cocktails , divide 1 / 2 cup of the cooled spiced pomegranate mixture between four champagne flutes', 'add four ounces of chilled champagne to each glass and serve immediately']",9
189490,4,ginger infused vodka,5,"['vodka', 'fresh ginger']","['combine the vodka and ginger root in a clean container', 'seal the container and store in a cool , dark place for 3 days , shaking occasionally', 'after 3 days , pour the vodka through a strainer and discard the ginger solids', 'return the strained , infused vodka to its original bottle', 'store infused vodka in the refrigerator or freezer for up to 1 month']",2
377966,5,cranberry orange sangria  non alcoholic,2,"['lemon', 'orange', 'red seedless grapes', 'green seedless grape', 'cranberry juice', 'cranberry-grape juice', 'fresh orange juice', 'lime juice', 'ice']","['put the fresh fruit in a large pitcher & pour the cranberry juice over it , then chill for 2 hours', 'stir in the cran-grape juice , orange juice & lime juice , then add ice & serve in wine glasses or punch cups']",9
148504,5,lychee vodka,6,"['vodka', 'canned lychees', 'lychee juice']","['put fruit inside an empty vodka bottle', 'fill 1 / 2 the bottle with vodka', 'fill the rest with lychee juice', 'let it sit at room temperature for about 2 weeks , for the infusion', 'serve chilled in shot glasses', 'good for 4 - 12 people depending on the size of the shots']",3
186129,5,nutty irishman went south african,2,"['strong coffee', 'amarula cream liqueur', 'frangelico', 'kahlua', 'caramel syrup', 'whipped cream']","['mix the first 4 ingredients in a large mug', 'top with whipped cream and drizzle caramel']",6
163439,5,dead by xmas,3,"['strawberry liqueur', 'absinthe', 'lime juice', 'soda water']","['build in a short glass over ice', 'stir', 'enjoy']",4
318512,5,lemony bastard,1,"['schnapps', 'limoncello', 'ice cream', 'lemon wedge']",['add all ingredients into a shaker and shake away !'],4
397220,5,classic sidecar,2,"['cognac', 'cointreau liqueur', 'fresh lemon juice', 'simple syrup', 'ice']","['combine all ingredient in a cocktail shaker and shake', 'strain mixture into a stemmed cocktail glass with a sugared rim']",5
291958,5,guava lime coolers,2,"['guava juice', 'white rum', 'fresh lime juice', 'grenadine', 'ice cube', 'lime slices']","['in a large pitcher , mix guava juice , rum , lime juice , and grenadine', 'pour over ice in cocktail glasses and garnish with slices of lime or guava']",6
121039,5,spiced rum,3,"['dark rum', 'cinnamon stick', 'vanilla bean', 'whole cloves', 'allspice berries', 'serrano peppers']","['put all the ingredients in the bottle of rum , you may have to remove some to make room for the solids', 'let steep a minimum of one month', 'the flavor improves with age , and it keeps for years']",6
239761,5,pink lemonade  alcoholic,3,"['frozen concentrated lemonade', 'cold water', 'raspberry vodka', 'chambord raspberry liquor']","['mix thawed lemonade with 54 oz cold water', 'add vodka and chambord', 'serve over ice']",4
197871,5,ciclon heat storm,3,"['ciclon', 'hot sauce']","['pour ciclon into a shot glass', 'add hot sauce', 'enjoy !']",2
15892,5,gingerbread man  drink,4,"['goldschlager', 'butterscotch schnapps', 'baileys irish cream']","['place all ingredients in a shaker glass with ice', 'shake', 'pour into 3 shot glasses', '1 , 2 , 3 drink']",3
80878,0,planet hollywood bubble gum shooter,2,"['vodka', 'banana liqueur', 'cranberry juice', 'grenadine']","['combine all ingredients in a shaker with a handful of ice , and shake well', 'strain into a 2 oz shot glass and serve']",4
316265,5,tre s dirty three martini,2,"['gin', 'extra-dry vermouth', 'olive juice', 'green olives']","['mix all the ingredients in a cocktail mixer with 2 ice cubes', 'put it in a frozen martini glass and drop in the three olives on a wooden stick']",4
301489,5,pomegranate cosmo,8,"['sugar', 'hot water', 'pomegranate juice', 'absolut citron vodka', 'fresh lime juice', 'triple sec', 'ice cube', 'orange slice', 'lime slice']","['stir together sugar and hot water until sugar is dissolved', 'stir in 1 1 / 2 cups pomegranate juice and next 3 ingredients', 'pour desired amount of pomegranate juice mixture into a cocktail shaker filled with ice cubes', 'cover with lid , and shake 30 seconds or until thoroughly chilled', 'remove lid , and strain into chilled cocktail glasses', 'repeat procedure with remaining pomegranate mixture', 'garnish , if desired', 'serve immediately']",9
48342,5,orange cranberry screwdriver,6,"['cranberry-apple juice', 'orange juice', 'lemon juice', 'sparkling water', 'vodka']","['in a large pitcher , add cranberry-apple juice , orange , juice , and lemon juice', 'stir to mix', 'pour the sparkling water slowly down the side of the pitcher', 'stir gently to mix', 'stir in vodka', 'serve in glasses over ice']",5
470862,5,gramma nicky s tom and jerry batter,16,"['sugar', 'cold water', 'karo syrup', 'eggs', 'vanilla', 'baking powder', 'rum', 'nutmeg']","['mix the sugar , water and syrup in a medium pan', 'boil on medium high heat until mixture forms a thread', 'while mixture is boiling , beat 6 egg whites until stiff peaks form , saving beaten yolks in a separate bowl', 'in a kitchen aid mixer on 2 to 4 speed , slowly pour hot syrup mixture over the stiffly beaten egg whites', 'do not scrape the hot pan', 'beat mixture on high until it cools slightly -- 2 to 3 minutes', 'then slowly add beaten egg yolks', 'beat a few more minutes more , then add vanilla and baking powder', 'beat until mixture is cool', 'store in refrigerator in a covered container for about a week', 'to make tom & jerry drink:', 'pour a shot of rum or brandy or cognac into a coffee mug', ""fill mug about 2 / 3's full with boiling water"", 'top with 2 to 3 heaping tablespoons of batter', 'sprinkle top with grated nutmeg', 'can also use about 1 / 4 tsp rum extract for non-alcoholic drink']",8
274877,5,yellow mosa,2,"['triple sec', 'fresh orange juice', 'sparkling wine']","['build the ingredients in the order given in a champagne flute', 'garnish with orange twist']",3
253966,5,tsr version of olive garden limoncello lemonade by todd wilbur,5,"['hot water', 'granulated sugar', 'lemon juice', 'citrus-infused vodka', 'lemon-flavored liqueur', 'lemonade concentrate', 'ice']","['make lemon syrup by combing hot water , sugar and lemon juice', 'when syrup is cool , make drink by combining 1 / 4 ounce of lemon syrup with citrus vodka , limoncello , lemonade and ice in a blender', 'blend on high speed until ice is crushed', 'start with one cup of ice and add additional ice , if needed , to make drink slushy', 'serve in a 16-ounce glass with a straw and a thin slice of lemon on the rim of the glass']",7
275810,5,butterbeer  alcoholic,8,"['vanilla vodka', 'butterscotch schnapps', 'cream soda', 'ice cube']","['add ice cubes to tall glass', 'add vodka', 'add schnapps', 'add soda', 'enjoy and drink responsibly', 'i used ounce measurement because this site doesn\'t accept ""parts"" as a valid measure', ""but basically , it's equal parts vodka and schnapps to half as much soda"", 'you can adjust the soda for a less strong version']",4
52694,5,prickly pear margaritas,9,"['tequila', 'grand marnier', 'prickly pears', 'prepared sweet-and-sour mix', 'lime wedge', 'coarse salt', 'ice cube']","['prepare margarita glass rim by dipping into lime juice , and then coarse salt', 'put ice into a shaker', 'add tequila , grand marnier , fruit and sweet and sour', 'shake vigorously and pour into prepared margarita glass', 'garnish with a wedge of lime', 'use very ripe uncooked fruit , cleaned and peeled', ""you can just slice off the stickers , if the store didn't do it for you"", 'you peel a prickly pear fruit by very carefully slicing down one side of the fruit , then , using the knife , pulling back the peel until you come all the way around the fruit', 'then puree it with either a food processor or blender , and chill']",7
94951,3,my best martini,6,"['gin', 'dry vermouth', 'olive', 'vodka', 'cocktail onion']","['chill a martini glass', 'fill a cocktail shaker 1 / 2 to 2 / 3 full with ice cubes', 'add the vermouth and shake until the liquid is chilled and then strain leaving the ice cubes and inside of the shaker coated with the remaining vermouth', 'add the gin or vodka and shake until the mixture is chilled', 'strain immediately into the chilled martini glass and add several olives / onions on a cocktail skewer', 'serve immediately']",5
177984,5,valentine drink,2,"['banana liqueur', 'vodka', 'cranberry juice']","['shake banana liqueur , vodka , and cranberry juice with ice cubes', 'strain into a red wine glass']",3
40675,5,green moon,5,"['honeydews', 'ice cubes', 'lime juice', 'melon liqueur', 'ginger ale', 'lime']","['cut melon slices into small chunks', 'in food processor or blender , crush the ice cubes with the melon and lime juice until smooth', 'add the melon liqueur and ginger ale and process for 1 second more , just to combine', 'pour into a cold frosted glass', 'garnish with a slice of fresh lime']",6
